"","clone","replicate","lineage.id","tracking.id","n_frames","start_frame","total_path_length","final_displacement","volume","radius","sphericity","length.to.width.ratio","dry.mass","mean.speed"
"1115","cloneA","1","2158","2158",5,261,41.8943710327148,35.0582962036133,3007.32919921875,25.605961227417,0.237410947680473,3.78127198575446,751.831604003906,0.00607164828106761
"1116","cloneA","1","2160","2160",6,260,22.1057872772217,19.12424659729,2088.82865397136,19.2449687321981,0.329362233479818,2.65660851810973,522.206675211589,0.00320373720023781
"1117","cloneA","1","2162","2162",2,261,6.77708196640015,6.77708196640015,1889.92932128907,19.163875579834,0.314764961600304,1.53404990741998,472.481887817383,0.00163697625976056
"1118","cloneA","1","2165","2165",4,261,36.8059616088867,29.9754314422607,1293.59747314453,16.4500920772552,0.334474056959152,3.23537810040526,323.399063110352,0.00889032861838738
"1119","cloneA","1","2167","2167",4,261,4.59573078155518,3.28222703933716,2036.83755493164,21.0788335800171,0.26898705214262,4.22531673489528,509.20891571045,0.00111007987288758
"1120","cloneA","1","2168","2168",4,261,31.8509979248047,31.311918258667,1227.1996459961,15.1525757312775,0.370782397687435,1.97881461535194,306.799629211426,0.0076934777510663
"1121","cloneA","1","2171","2171",2,262,10.8654899597168,10.8441390991211,3536.75573730469,31.4185562133789,0.177508413791656,1.17236914973215,884.188110351562,0.0036082414444536
"1122","cloneA","1","2172","2172",2,262,17.732515335083,17.732515335083,1683.14923095703,17.3261489868164,0.340943917632103,2.87119509813351,420.786926269531,0.00642482424154878
"1123","cloneA","1","2173","2173",2,262,9.31678485870361,9.31678485870361,820.480926513672,12.7455019950867,0.383922785520554,1.6741765764692,205.120040893555,0.0022504311054945
"1124","cloneA","1","2174","2174",4,262,17.5378360748291,17.1025867462158,2549.35278320313,23.2272329330444,0.261519804596901,3.05799012425276,637.337615966797,0.00423619207382823
"1125","cloneA","1","2176","2176",3,262,20.3835182189941,20.3342113494873,1834.44852701823,20.3185183207194,0.273431052764257,2.09046642529586,458.611704508464,0.00738533283583818
"1126","cloneA","1","2178","2178",2,262,8.73241806030273,8.73241806030273,2388.39233398438,22.1813287734985,0.266825929284096,2.69408823877452,597.097534179688,0.00632783910259604
"1127","cloneA","1","2179","2179",3,262,4.51283359527588,2.74145340919495,2587.72786458333,23.970121383667,0.244889373580615,1.86990812884425,646.931376139323,0.00100366171682254
"1128","cloneA","1","2181","2181",3,263,19.4191627502441,19.3205699920654,1020.98960367838,16.3741957346598,0.282222449779511,5.07028694730063,255.247151692708,0.00703592877835035
"1129","cloneA","1","2182","2182",2,263,3.31626605987549,3.31626605987549,1935.99414062501,15.3460144996643,0.446266978979111,1.89904515471169,483.998077392578,0.00240309117361903
"1130","cloneA","1","2183","2183",3,263,12.4972953796387,12.1371040344238,1502.1581624349,19.7540721893311,0.251964017748833,2.66208430878393,375.539194742839,0.00452800584025681
"1131","cloneA","1","2188","2188",2,264,10.9013652801514,10.9013652801514,1614.26904296875,14.8251733779908,0.497101575136185,1.98868442738455,403.566879272461,0.00789954047650099
"1132","cloneA","1","2197","2197",2,264,4.65595293045044,4.65595293045044,1220.2221069336,17.3302335739136,0.272878155112266,1.87895179783333,305.055252075196,0.00337387900799513
"1133","cloneA","1","2198","2198",2,264,5.56023979187012,5.56023979187012,2418.94726562501,21.8082294464111,0.277061954140663,1.7907869450007,604.736297607422,0.00402915943413973
"1134","cloneA","1","2199","2199",2,264,10.1673078536987,10.1673078536987,2305.03393554688,21.2192287445069,0.291138872504234,1.58684505030957,576.257965087891,0.0073676141910255
"1135","cloneA","1","2200","2200",2,264,12.2322216033936,12.2322216033936,1574.8003540039,19.0335760116578,0.277418956160546,2.00408281236438,393.69970703125,0.00886392872780561
"1136","cloneA","1","2204","2204",1,265,8.24701976776123,8.24701976776123,3660.7265625,25.8101253509521,0.255974382162094,1.10587480565213,915.180725097656,0.00597610138356686
"1137","cloneA","2","5","5",3,1,16.9532661437988,16.9510231018066,1268.45609537761,18.2330811818441,0.26682652036349,1.27647075317269,317.11371866862,0.00612898473627865
"1138","cloneA","2","6","6",9,1,63.7847290039063,62.7224311828613,917.280476888021,15.3248733944363,0.301447335216734,2.10818493401611,229.319905598958,0.0048584557371214
"1139","cloneA","2","7","7",8,1,54.8115081787109,49.4650573730469,1042.7809677124,16.3088554143905,0.291094798594713,1.79233685621967,260.69499206543,0.00566831361668716
"1140","cloneA","2","8","8",27,1,19.4020328521729,2.20264077186584,890.22112358941,14.4466981534605,0.329512153510694,1.46718887661857,222.55507405599,0.000524844959500112
"1141","cloneA","2","13","13",21,1,169.852401733398,139.345825195313,1588.33157784598,19.7793032328288,0.262286621190253,2.27956053376119,397.082528250558,0.00589368391083553
"1142","cloneA","2","15","15",3,1,16.1631679534912,16.0739212036133,3574.47639973959,30.9261837005615,0.184346576531728,2.49354710742397,893.618286132813,0.00583628471940756
"1143","cloneA","2","16","16",3,1,27.2189350128174,27.0585269927979,1528.35437011719,20.7652982076009,0.237968703111013,1.34877782892974,382.088236490885,0.00983319012448194
"1144","cloneA","2","18","18",3,1,21.7070636749268,20.7706756591797,3059.05240885417,27.9959487915039,0.206834609309832,1.33018687593807,764.762410481771,0.00346753129269927
"1145","cloneA","2","19","19",62,1,503.855560302734,169.921401977539,1673.44991770098,19.5680807482812,0.278662716669421,2.04792611159985,418.362095986643,0.00554899002910118
"1146","cloneA","2","20","20",13,1,76.0059127807617,52.297248840332,1962.16078538161,22.5172142615685,0.235761547317872,1.78685428802754,490.539740929237,0.00383936064705874
"1147","cloneA","2","22","22",30,1,83.4754791259766,24.5246143341064,3134.90077311198,29.1789744695028,0.189834226171176,3.29384905530998,783.724462890625,0.00176119812812399
"1148","cloneA","2","23","23",54,1,499.844757080078,209.801513671875,1851.11700665509,22.6750445189299,0.220853605204158,2.04365593134654,462.778821591978,0.00556290046672143
"1149","cloneA","2","24","24",9,1,55.3252487182617,48.7626686096191,2255.40714518229,21.0588270823161,0.296540354688962,2.53740845792144,563.851250542535,0.0050076636398444
"1150","cloneA","2","25","25",2,1,6.81519222259521,6.81519222259521,1881.5610961914,19.8569841384887,0.289437666535378,1.43929861038551,470.38981628418,0.00482662348076701
"1151","cloneA","2","26","26",5,1,47.1680908203125,46.4545936584473,1292.02456054688,17.2764720916748,0.304170739650726,1.57319345613169,323.005853271484,0.00847663485910743
"1152","cloneA","2","27","27",12,1,95.5168838500977,69.2336273193359,2958.19799804688,27.3262316385905,0.207191535582145,1.51784129164373,739.548828125,0.00575373209589584
"1153","cloneA","2","29","29",153,1,119.130126953125,11.5238666534424,1194.87652986813,13.6194481569178,0.420745746956931,2.38747368580122,298.718853420681,0.000559926518223472
"1154","cloneA","2","34","34",3,2,16.960958480835,16.0689640045166,2245.40934244792,25.829932530721,0.19421294828256,2.55762004412289,561.351826985677,0.00386533734854311
"1155","cloneA","2","36","36",2,2,14.7424411773682,14.7424411773682,2360.89624023438,19.4197006225586,0.324616715312004,1.99213963018168,590.223480224609,0.0108082415536046
"1156","cloneA","2","38","38",2,2,4.52451944351196,4.52451944351196,1013.8812866211,15.9348282814026,0.290098637342453,1.71447496615074,253.470100402832,0.00331709650345147
"1157","cloneA","2","42","42",3,2,1.87485337257385,0.728174388408661,274.795674641927,8.50381374359131,0.424340983231862,1.39378591786328,68.698855082194,0.000476578265079295
"1158","cloneA","2","43","43",203,2,77.2553405761719,1.30354058742523,384.655148059864,8.11214822853727,0.538649221506025,1.29478743127151,96.163698205807,0.000254291168252307
"1159","cloneA","2","45","45",2,3,24.5958480834961,24.5958480834961,663.002349853516,12.7546076774597,0.345344647765159,1.65303248517796,165.7504196167,0.0178360026329756
"1160","cloneA","2","46","46",24,3,254.941680908203,92.0841522216797,2006.00907389323,21.9893534183502,0.244177938128511,2.25312720987976,501.501811981201,0.00739658121829447
"1161","cloneA","2","49","49",2,3,4.72129774093628,4.72129774093628,1309.83685302735,19.2213077545166,0.242996335029602,3.00841913337967,327.458908081054,0.00342371105216444
"1162","cloneA","2","51","51",203,3,149.187088012695,12.3711376190186,876.545629942946,13.2330948684016,0.393547898589684,1.27710386859623,219.136205588656,0.000505999643332913
"1163","cloneA","2","55","55",30,4,197.683059692383,25.373851776123,1983.11564941406,22.6964686075846,0.234763058523337,2.15822700692987,495.778454589844,0.00446067534082023
"1164","cloneA","2","56","56",10,6,135.345367431641,16.1830444335938,3210.72700195313,22.564842414856,0.298702758550644,2.10461911003302,802.680975341797,0.00179976735671516
"1165","cloneA","2","57","57",15,4,53.620777130127,10.5891361236572,1759.9091796875,15.8972225189209,0.372473227977753,1.76771778920989,439.976892089844,0.00265509697159619
"1166","cloneA","2","58","58",27,4,59.5231094360352,37.5366668701172,487.89835272895,10.3786008976124,0.392812861336602,1.43327517717707,121.974477414732,0.00124111812608764
"1167","cloneA","2","63","63",2,4,12.9670724868774,12.9670724868774,2546.82434082032,24.1858139038086,0.232243172824383,2.74703824550094,636.705474853516,0.00938962586224079
"1168","cloneA","2","65","65",4,5,15.0094413757324,13.6610326766968,879.874282836914,12.7263431549072,0.371756799519062,1.47168309999024,219.968368530273,0.00126577232731506
"1169","cloneA","2","66","66",5,5,11.725043296814,11.2847738265991,723.475317382813,12.2086109161377,0.379686307907105,1.42059771873179,180.868661499023,0.00092017232236685
"1170","cloneA","2","67","67",7,5,27.0516681671143,25.7379055023193,1332.44315011161,19.4693603515625,0.24648152930396,1.98356501930717,333.110473632813,0.00326710970451434
"1171","cloneA","2","72","72",17,6,137.849487304688,50.3133506774902,1700.80651855469,17.8238651612226,0.33817243400742,2.4380767313854,425.20123650046,0.00581145225442015
"1172","cloneA","2","73","73",39,6,311.118347167969,164.065338134766,1274.03346135066,16.9894592334063,0.307323583043539,2.24298312857884,318.508063291892,0.0058143874553743
"1173","cloneA","2","74","74",8,6,57.035888671875,53.3562889099121,1300.57292175293,19.0346528291702,0.250320222228765,2.72925368140328,325.142936706543,0.00530923839791545
"1174","cloneA","2","77","77",4,9,61.2828636169434,46.1446151733398,3277.95568847657,30.7062454223633,0.175963371992111,1.90303885446446,819.488174438477,0.00705664543784223
"1175","cloneA","2","88","88",4,10,27.2116241455078,27.1546802520752,2492.49322509766,18.9987726211548,0.3440932482481,1.50975273864542,623.122741699219,0.00646080456984541
"1176","cloneA","2","91","91",2,11,4.76613712310791,4.76613712310791,2752.30773925782,29.4142160415649,0.169097416102886,1.63671920835663,688.076324462891,0.00345372245647013
"1177","cloneA","2","94","94",49,12,406.953979492188,48.2983512878418,1471.45101990992,17.9347690076244,0.301314326573391,4.25766906096012,367.862408696389,0.00614328568432635
"1178","cloneA","2","96","96",30,12,217.155975341797,37.979808807373,1701.92002360026,19.9238328933716,0.276983686784903,2.485687647318,425.47960917155,0.0054260521047299
"1179","cloneA","2","102","102",57,13,405.273406982422,227.764831542969,1380.2658862733,18.6809198647215,0.274447399796101,2.77110170177636,345.066149795265,0.00445833286227883
"1180","cloneA","2","103","103",5,13,21.2070064544678,20.6350173950195,2431.86906738281,27.0727283477783,0.184640574455261,2.22645096836725,607.96669921875,0.00384084333200008
"1181","cloneA","2","108","108",24,14,227.788864135742,213.301864624023,1441.02356465658,19.2602026462555,0.260857633625468,2.0514799568454,360.25555674235,0.00717597777965357
"1182","cloneA","2","112","112",6,15,41.7030563354492,36.1780319213867,1032.58854166667,15.5291647911072,0.317683796087901,2.11050676768825,258.146891276042,0.00604279995895922
"1183","cloneA","2","113","113",18,15,137.587997436523,108.382102966309,1519.17189534505,18.3479583528307,0.2954045202997,2.96722769862509,379.792627970378,0.00586434567701551
"1184","cloneA","2","115","115",26,15,182.921234130859,102.970008850098,1625.64307579628,19.2170867186326,0.283222713722633,2.6308020032155,406.410398043119,0.00491482656099834
"1185","cloneA","2","118","118",24,16,168.734664916992,150.974258422852,1225.30797068278,17.8930835326513,0.269379418964187,2.64669501403275,306.326709747314,0.00515630696242189
"1186","cloneA","2","119","119",45,16,401.457763671875,35.2510719299316,1513.80433213976,19.9458130730523,0.25052188038826,2.12367098114459,378.45073445638,0.00608439688221552
"1187","cloneA","2","120","120",11,16,130.215347290039,37.581485748291,1884.65107865767,21.4235959486528,0.247306395660747,1.7333252009116,471.162336869673,0.0066045437590219
"1188","cloneA","2","121","121",5,17,41.2243499755859,39.4711837768555,1654.52321777344,18.7148689270019,0.29936957359314,1.79271630442912,413.630438232422,0.00746817921753972
"1189","cloneA","2","129","129",44,18,270.356201171875,200.807083129883,1894.89504172585,21.9734202298251,0.238125549459999,3.07954485047539,473.723316539418,0.00375386103540984
"1190","cloneA","2","130","130",16,18,142.019515991211,22.9456768035889,1780.08269500733,20.3044866323471,0.268364616669715,1.84023390987148,445.020257949829,0.00522303269632782
"1191","cloneA","2","132","132",53,18,415.204040527344,62.8837280273438,1659.67035257591,20.250773879717,0.258159403812211,2.79769155791969,414.91720638635,0.0054819862248573
"1192","cloneA","2","135","135",13,18,110.584541320801,22.7572536468506,1426.10957219051,18.5574604914738,0.27427933880916,2.01456654130454,356.527051485502,0.00506137012174198
"1193","cloneA","2","140","140",21,20,80.4878845214844,4.23139572143555,1803.26087007069,15.8959125337147,0.391801273538953,1.54340286931561,450.81481061663,0.00282975958107272
"1194","cloneA","2","141","141",4,20,27.6217193603516,24.2363014221191,1219.18832397461,17.057475566864,0.295169435441494,1.62662474170301,304.796798706054,0.00667191265771787
"1195","cloneA","2","147","147",10,21,22.0132808685303,9.39885330200195,1291.26586914062,19.3039775848389,0.238208895921707,1.76227562677884,322.816159057617,0.00177222080916787
"1196","cloneA","2","148","148",13,22,88.5307998657227,67.9962158203125,1797.79602050781,20.7644521273099,0.266030172889049,2.28238243646188,449.448596660907,0.00435168611390205
"1197","cloneA","2","149","149",4,22,25.1928672790527,23.4723091125488,1005.74592590332,14.8750302791595,0.343598708510399,1.73699122389945,251.436256408691,0.00608523345241944
"1198","cloneA","2","152","152",3,22,16.732982635498,16.2846851348877,1302.11389160156,18.3770783742269,0.265678375959397,2.15909216190881,325.528188069662,0.00606267503462732
"1199","cloneA","2","155","155",5,24,50.0098724365234,40.8561973571777,1069.20129394531,13.6627752304077,0.443025767803192,1.5584827785926,267.300073242187,0.00615385663695633
"1200","cloneA","2","159","159",16,25,187.244430541992,116.373092651367,1170.58379364014,16.2804843783379,0.322827476076782,3.05264187572994,292.645674705505,0.00904485736973584
"1201","cloneA","2","160","160",2,25,5.51786661148071,5.51786661148071,2246.68688964844,20.4385023117066,0.311804220080376,1.41645208300755,561.671173095703,0.00399845419451594
"1202","cloneA","2","162","162",2,26,7.33635711669922,7.33635711669922,2020.99212646485,21.3649196624756,0.262341000139713,3.78755720200915,505.24757385254,0.0053123515099287
"1203","cloneA","2","165","165",50,27,255.730758666992,20.6914844512939,1904.30026367188,21.3830904960632,0.255268538892269,3.35859346783649,476.074627685547,0.00378172381006523
"1204","cloneA","2","168","168",64,28,561.179931640625,420.413513183594,1751.0184879303,20.4222981035709,0.262504240497947,4.20187903651342,437.754213809967,0.0063212088582712
"1205","cloneA","2","169","169",8,28,84.8586807250977,74.8705749511719,1033.83042144775,16.3576581478119,0.29108183644712,2.15824691120762,258.457359313965,0.00878454247556095
"1206","cloneA","2","173","173",4,31,50.3891105651855,41.0039558410645,1663.12457275391,18.711282491684,0.306832212954759,1.8133886780943,415.78076171875,0.00785435701254756
"1207","cloneA","2","185","185",3,33,9.37391757965088,8.54115772247314,1351.92761230469,18.8007380167643,0.257360105713209,4.93080138981147,337.981587727865,0.00339634704869241
"1208","cloneA","2","191","191",13,35,136.342163085938,42.1594543457031,1085.16970590445,15.8764199476976,0.318352966354443,2.01614981236387,271.292169424204,0.00798934348858893
"1209","cloneA","2","193","193",6,39,112.495880126953,15.0116529464722,3451.76196289063,30.800324122111,0.180524801214536,1.92758603484674,862.939707438151,0.00723811260346945
"1210","cloneA","2","194","194",2,36,21.2035312652588,21.2035312652588,2125.07006835938,24.2937078475952,0.208203434944153,3.20210275637978,531.266967773438,0.0076824389398098
"1211","cloneA","2","198","198",5,39,46.6370391845703,30.9828128814697,3351.76704101563,29.5150566101074,0.191986158490181,3.13741395841365,837.940979003906,0.00525126326829195
"1212","cloneA","2","199","199",9,37,59.841667175293,57.235668182373,1161.15359157986,17.3695479498969,0.275863412353728,2.05767187747737,290.288123236762,0.00541993658407591
"1213","cloneA","2","201","201",2,37,2.40863513946533,2.40863513946533,740.611328125,11.5299334526062,0.40243349969387,1.46119533380503,185.152656555175,0.00174538779538125
"1214","cloneA","2","202","202",3,38,31.0995044708252,11.0053119659424,1129.6410522461,14.3165725072225,0.38951368133227,3.04807868904889,282.409993489584,0.00884078931994736
"1215","cloneA","2","207","207",8,38,96.8514938354492,92.7584228515625,1699.28004455566,21.7190136909485,0.229228124022484,2.4405364788567,424.819625854492,0.00887121260166168
"1216","cloneA","2","209","209",5,39,20.0440711975098,18.503231048584,1129.35821533203,17.8839347839355,0.25351502597332,2.02911452482578,282.339300537109,0.00362979061901569
"1217","cloneA","2","211","211",5,40,3.66783928871155,1.76432287693024,1366.56188964844,19.4044689178467,0.242672058939934,1.2405845531496,341.640148925781,0.000373651672816774
"1218","cloneA","2","213","213",67,40,524.793701171875,327.825378417969,1411.45512549557,18.1995639231668,0.285974186747821,2.62495899187125,352.863452285083,0.00524524429541392
"1219","cloneA","2","214","214",11,41,73.7935562133789,61.0844841003418,1101.62081076882,15.6890060251409,0.327774668281728,1.42101620790515,275.404941905629,0.00534735925029963
"1220","cloneA","2","215","215",7,41,64.5810394287109,11.6167879104614,882.523934500558,14.8145984922136,0.316653928586415,1.99638400259299,220.630776541574,0.00584327185545893
"1221","cloneA","2","218","218",17,41,78.5827789306641,47.8212242126465,557.089703728171,12.3650554208195,0.316395310794606,2.00594559427158,139.272296232336,0.00355890820537752
"1222","cloneA","2","219","219",5,43,18.476203918457,12.5382537841797,2967.6794921875,28.7164279937744,0.188734078407288,1.5211814126178,741.919189453125,0.00267771088983864
"1223","cloneA","2","220","220",17,42,44.480152130127,18.3294696807861,1325.64936379826,17.1751298904419,0.31065576041446,3.61030937460699,331.412028593176,0.00201436207498773
"1224","cloneA","2","223","223",33,43,281.678558349609,104.29695892334,1089.77874755859,16.938732696302,0.287708527662537,2.3025682665981,272.44443396366,0.00485995262079086
"1225","cloneA","2","224","224",13,43,102.599761962891,14.7103652954102,1198.4158184345,16.2204705018264,0.339282722427295,3.09421963290014,299.603677602915,0.00619538977237729
"1226","cloneA","2","226","226",2,44,6.87040567398071,6.87040567398071,1822.06542968751,17.9375019073486,0.319719448685646,1.06093583061693,455.515930175781,0.00248927739448845
"1227","cloneA","2","227","227",3,44,6.305100440979,5.87006330490112,1580.10465494792,15.7866646448771,0.371617088715236,1.42238371790507,395.025797526042,0.0022844567138236
"1228","cloneA","2","228","228",3,44,29.8584461212158,29.5729312896729,593.057678222656,11.7081950505575,0.368062108755112,1.74682219190279,148.2642771403,0.00765924365259707
"1229","cloneA","2","229","229",2,44,12.6347846984863,12.6347846984863,1551.84173583985,18.0058851242066,0.292828589677811,1.28723297149194,387.960083007812,0.00457782065495849
"1230","cloneA","2","232","232",4,45,28.2114696502686,25.812707901001,1480.59912109375,19.063627243042,0.266585484147072,1.70362419610555,370.149436950684,0.00681436449910205
"1231","cloneA","2","233","233",8,45,28.0473499298096,12.843542098999,1897.42939758301,22.8054411411286,0.220491144806147,2.51592190015393,474.356903076172,0.0025585724173912
"1232","cloneA","2","235","235",2,45,20.6498184204102,20.6498184204102,2403.14294433594,20.5884094238281,0.302857980132103,1.07569132697245,600.785125732422,0.00748181808739901
"1233","cloneA","2","238","238",55,45,316.712585449219,92.951171875,1988.02990722656,22.3496520996094,0.245012153549628,2.09096115651005,497.007013494318,0.00389488688044905
"1234","cloneA","2","239","239",4,46,27.1828365325928,23.6843318939209,2922.70111083985,26.8821525573731,0.212904114276171,3.39130703170171,730.674575805664,0.00656590269257625
"1235","cloneA","2","246","246",6,48,59.7738380432129,46.2522506713867,2621.60375976563,21.8933219909668,0.283199275533358,1.2712335898209,655.400329589844,0.00490480987355113
"1236","cloneA","2","247","247",4,48,13.5276260375977,12.0669050216675,1362.56466674805,14.0542197227478,0.419284053146839,1.22018499599301,340.640846252441,0.003267542575486
"1237","cloneA","2","248","248",3,48,10.3524341583252,9.81412696838379,650.314066569011,11.9215844472249,0.373875389496485,2.12073780395128,162.578369140625,0.00375088211148977
"1238","cloneA","2","250","250",34,48,199.625778198242,27.1131038665771,2031.51284610524,21.0523382635678,0.27255525922074,3.00516199302792,507.877737606273,0.00431336522645627
"1239","cloneA","2","252","252",22,49,182.520523071289,133.836822509766,1396.15937943892,18.5519428253174,0.271740863946351,4.11336655841339,349.039520263672,0.00475633075222417
"1240","cloneA","2","253","253",11,49,67.6448593139648,29.5756549835205,2955.2606977983,28.2777983925559,0.193511576815085,2.30546586841787,738.814503062855,0.00433435678714886
"1241","cloneA","2","255","255",8,50,54.2100524902344,13.0432767868042,1792.0078125,19.0444855690002,0.308817116543651,2.32909475818282,448.001541137695,0.00561159559791641
"1242","cloneA","2","256","256",102,51,596.696655273438,218.372192382813,2118.08231847427,22.6491346546248,0.239281188477488,4.29385371788459,529.520088644589,0.00375189548986503
"1243","cloneA","2","257","257",12,51,43.2898559570313,11.849006652832,2044.57079060873,23.6874062220256,0.215869055440028,3.68567127780587,511.142229715983,0.00227848733034493
"1244","cloneA","2","258","258",30,51,214.34521484375,61.2551689147949,1163.56480916341,16.9562293688456,0.293668891986211,3.13002032190942,290.890934753418,0.00432532301357273
"1245","cloneA","2","259","259",17,51,127.023315429688,95.4273223876953,1398.14305922564,18.3496759639067,0.279008052804891,2.48399937003908,349.535439883961,0.00575249047687976
"1246","cloneA","2","261","261",4,52,5.37934160232544,3.65222454071045,1993.03991699219,22.185839176178,0.244758691638708,1.27641564543599,498.25952911377,0.00129889213712886
"1247","cloneA","2","262","262",3,52,27.4770221710205,27.3874759674072,481.219431559245,10.9087295532227,0.370437314112981,2.40726882408332,120.304748535156,0.00995048717595638
"1248","cloneA","2","263","263",1,56,12.5232009887695,2.31497883796692,3351.99194335938,23.964506149292,0.278430789709091,1.28169007032565,837.997131347656,0.00149704806972295
"1249","cloneA","2","264","264",6,52,21.9280853271484,8.24099063873291,829.419006347657,13.2620798746745,0.35883654654026,2.09612245039009,207.354560852051,0.00317707280628383
"1250","cloneA","2","268","268",11,54,131.835601806641,111.549156188965,1072.14865944602,17.9734836058183,0.243948913433335,2.30443266613635,268.036917946555,0.00728974863886833
"1251","cloneA","2","269","269",2,55,6.7350869178772,6.7350869178772,1251.55865478516,18.9403772354126,0.243088133633136,5.43763158018503,312.889358520507,0.00488049769774079
"1252","cloneA","2","271","271",18,55,83.5763626098633,38.2398490905762,2125.02204047309,22.6701367696126,0.242176880439123,1.54010122653081,531.255004882812,0.00356212860274622
"1253","cloneA","2","273","273",6,56,25.8268928527832,6.27486515045166,2509.81140136719,25.2389338811239,0.218255087733269,3.36429636499397,627.452260335286,0.00257628057152033
"1254","cloneA","2","276","276",12,57,102.178749084473,74.8232574462891,1825.99285888672,21.1576703389486,0.252108562737703,2.43763229041,456.497797648112,0.00608018225863238
"1255","cloneA","2","278","278",14,58,106.320434570313,57.2332954406738,1053.73636300223,16.2439739363534,0.296582171959536,3.04180133649331,263.433841160366,0.00557078864389601
"1256","cloneA","2","279","279",10,58,73.916259765625,67.6887817382813,1255.03970947266,18.0560119628906,0.271462278068066,2.23066246348785,313.759637451172,0.00519870163407177
"1257","cloneA","2","282","282",2,58,8.51549530029297,8.51549530029297,755.248962402344,11.6450853347778,0.405786126852036,1.40418876727132,188.812072753906,0.00617064861580729
"1258","cloneA","2","283","283",55,58,343.433288574219,118.3720703125,2566.52576127486,25.0552191994407,0.223784305290742,2.78259918434774,641.630837180398,0.00438388576515502
"1259","cloneA","2","285","285",13,59,139.864761352539,122.124443054199,948.457017164964,15.2085999708909,0.323320928674478,2.5049596253723,237.114030104417,0.00677740696119144
"1260","cloneA","2","287","287",12,59,43.2385368347168,18.4747333526611,1779.06848144532,18.1114484469096,0.323072529087464,1.60009863408831,444.766698201497,0.00221724710387538
"1261","cloneA","2","290","290",3,59,25.2572460174561,22.7825145721436,1222.26940917969,17.0985774993896,0.285980820655823,1.57337574344778,305.567057291667,0.00884328948450274
"1262","cloneA","2","292","292",27,60,200.710968017578,116.256614685059,1791.33327907986,20.554007353606,0.264854800921899,3.22882013807751,447.83290721752,0.00536565734924247
"1263","cloneA","2","293","293",46,60,412.808746337891,183.135040283203,1316.03881835938,17.4554193123527,0.29786247079787,2.33321225200826,329.00939676036,0.0058239784078776
"1264","cloneA","2","294","294",11,60,31.1764507293701,21.3416786193848,681.706709428267,9.86610247872093,0.442678779363632,1.60901764059843,170.426517833363,0.00103668412193655
"1265","cloneA","2","295","295",7,60,73.4453430175781,26.4332485198975,1848.07849121094,18.2951316833496,0.316690389599119,1.42828353093024,462.019173758371,0.00715245198807678
"1266","cloneA","2","297","297",34,61,274.281341552734,202.092880249023,1700.79204604205,20.3012935975019,0.260896269451169,3.15313732615034,425.197617474724,0.00554304451251289
"1267","cloneA","2","298","298",6,61,21.658618927002,14.3472862243652,1929.83074951172,22.1163679758708,0.236850678920746,2.68902454329066,482.457239786784,0.00313870250247419
"1268","cloneA","2","299","299",2,61,6.06440687179565,6.06440687179565,2286.89868164063,26.3342008590698,0.187268249690533,2.98070832181125,571.72412109375,0.00439449772238731
"1269","cloneA","2","300","300",17,61,67.3778610229492,57.4764289855957,3554.84382180607,30.6893041274127,0.187283550991732,2.17508339984349,888.710126091452,0.0018287021521246
"1270","cloneA","2","301","301",20,61,105.116004943848,17.1140518188477,2571.47811279297,21.0746839046478,0.29890533387661,1.57977846131822,642.868934631348,0.00388341230695675
"1271","cloneA","2","302","302",2,61,4.89681959152222,4.89681959152222,872.825866699219,12.8945617675781,0.40427365899086,1.9532589975273,218.206283569336,0.00354842003434896
"1272","cloneA","2","303","303",17,61,187.96711730957,177.795135498047,1456.30460133272,19.9271303064683,0.247508338269065,1.72460498154477,364.075809254366,0.00501586950849742
"1273","cloneA","2","304","304",3,62,18.6838321685791,18.5508289337158,1349.30102539063,19.7694873809814,0.234734937548638,3.14082808858476,337.324940999349,0.00394927943125368
"1274","cloneA","2","307","307",4,63,11.382022857666,8.88954448699951,985.819412231446,14.9731659889221,0.340446174144745,3.53592151937686,246.454627990723,0.00236108191893436
"1275","cloneA","2","308","308",5,63,59.9638366699219,55.9817428588867,1394.29792480469,19.4155872344971,0.249668025970459,4.96161964132196,348.574169921875,0.0101164724328555
"1276","cloneA","2","309","309",3,64,9.79687404632568,9.79460430145264,2121.13533528646,21.6274223327637,0.264932548006376,5.59021562961553,530.283365885417,0.00354959210380912
"1277","cloneA","2","310","310",4,65,19.7386703491211,17.1056060791016,893.213302612305,15.6718029975891,0.28513677045703,2.02298690600972,223.303115844727,0.00436616182560101
"1278","cloneA","2","311","311",8,65,19.1691989898682,10.8042774200439,540.117904663086,10.1095247268677,0.439770422875881,1.43186334707274,135.029354095459,0.00107961750784722
"1279","cloneA","2","313","313",3,66,3.93371891975403,1.08417296409607,1354.3505859375,19.3666826883952,0.241641576091448,1.25856194726602,338.587320963542,0.000207839952054195
"1280","cloneA","2","314","314",2,66,7.55289459228516,7.55289459228516,2778.17834472657,26.9592247009277,0.20367418974638,1.35607693717846,694.543975830078,0.00547311222180724
"1281","cloneA","2","315","315",12,67,98.6493225097656,87.5546188354492,1045.59694925944,16.3507618109385,0.290702369064093,2.23917762538708,261.398995717367,0.00649816606363112
"1282","cloneA","2","316","316",4,67,33.179313659668,33.0815544128418,1187.91018676758,17.1050510406494,0.28745436668396,4.54417402319479,296.977264404297,0.00801432730319599
