"clone","replicate","lineage.id","tracking.id","n_frames","start_frame","total_path_length","final_displacement","calculated_displacement","lineage_rootcell","left_censored","displacement_equal","lineage_equal"
"cloneA","3","1175","1175",1,233,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1176","1176",1,233,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1178","1178",17,233,130.796340942383,105.144607543945,105.144605089639,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1179","1179",1,233,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1180","1180",1,234,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1181","1181",5,234,26.7342853546143,25.8977222442627,25.8977217574635,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1182","1182",1,234,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1183","1183",1,235,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1184","1184",8,235,24.1876335144043,21.2884521484375,21.2884528502389,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1185","1185",4,235,46.2506141662598,46.2082824707031,46.2082838263895,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1187","1187",1,235,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1191","1191",23,241,157.758377075195,148.115936279297,114.791187869051,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1193","1193",2,237,27.9515247344971,27.9515247344971,27.9515254852833,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1194","1194",2,237,14.1555671691895,14.1555671691895,14.1555671196933,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1195","1195",1,237,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1196","1196",2,237,4.92371702194214,4.92371702194214,4.92371722062049,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1197","1197",26,237,132.891311645508,104.42537689209,104.425373852333,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1198","1198",26,237,181.104476928711,167.642562866211,167.642567970295,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1199","1199",2,237,5.51075410842896,5.51075410842896,5.51075412438774,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1201","1201",1,238,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1202","1202",1,238,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1203","1203",3,238,23.4714965820313,23.4003887176514,23.4003895782946,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1204","1204",1,238,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1205","1205",2,238,8.34930038452148,8.34930038452148,8.34930065677379,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1206","1206",3,238,15.2501373291016,13.4951086044312,13.4951085860021,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1207","1207",27,238,225.931930541992,175.806198120117,175.806196408975,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1208","1208",23,238,103.917037963867,4.6178617477417,4.61786180056803,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1209","1209",1,238,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1211","1211",2,238,2.01316380500793,2.01316380500793,2.01316375408019,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1212","1212",3,238,50.8926467895508,31.3489017486572,31.3489022239622,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1214","1214",2,239,3.59340834617615,3.59340834617615,3.5934082283702,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1215","1215",1,242,18.2692413330078,18.266284942627,0,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1217","1217",25,239,93.5685882568359,13.0619306564331,13.0619307561451,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1218","1218",19,239,109.538208007813,54.2049026489258,54.2049012524377,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1219","1219",3,240,14.5655422210693,11.1951560974121,9.69587790575699,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1220","1220",4,239,13.0132875442505,12.9613246917725,12.9613244418276,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1223","1223",10,240,152.639587402344,129.698745727539,129.698741124007,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1224","1224",1,240,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1225","1225",4,241,21.6401405334473,3.08466577529907,3.08466587126497,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1226","1226",6,241,67.3219680786133,66.6392822265625,66.6392860081653,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1227","1227",2,241,4.88071250915527,4.88071250915527,4.88071251543704,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1228","1228",1,241,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1230","1230",3,241,5.66256666183472,5.61915683746338,5.61915674992941,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1231","1231",3,241,1.14556348323822,1.11237394809723,1.11237399460506,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1232","1232",1,241,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1234","1234",17,242,104.03450012207,62.0368843078613,62.0368850772364,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1236","1236",1,244,5.32867383956909,5.32867383956909,0,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1237","1237",1,242,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1238","1238",21,242,169.853652954102,59.825325012207,59.825326743659,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1240","1240",4,258,73.7921371459961,65.5754470825195,29.8553642424371,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1242","1242",1,243,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1243","1243",2,244,21.1483669281006,21.0719585418701,21.0719593595984,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1244","1244",1,244,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1245","1245",1,244,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1246","1246",20,244,209.475387573242,203.959518432617,203.959524303283,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1247","1247",2,244,1.67236733436584,1.67236733436584,1.67236728194501,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1249","1249",2,260,6.27878189086914,3.4487578868866,0.393618841127294,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1250","1250",5,245,28.0440711975098,21.5843124389648,21.5843118636369,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1252","1252",19,245,233.785095214844,178.795547485352,178.795542938393,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1253","1253",1,245,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1254","1254",1,245,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1255","1255",3,245,0.957149028778076,0.131425023078918,0.131425022894393,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1256","1256",1,245,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1257","1257",8,246,64.0153961181641,63.8052139282227,63.8052141778529,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1258","1258",1,246,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1261","1261",2,250,60.072681427002,51.2600288391113,11.1483321123072,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1262","1262",14,246,43.254207611084,30.7716674804688,30.7716672054151,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1264","1264",2,246,17.4345569610596,17.4345569610596,17.4345566276181,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1265","1265",1,247,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1266","1266",2,247,6.35457277297974,6.35457277297974,6.3545726069303,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1270","1270",3,248,29.2605113983154,26.2676486968994,26.2676494972401,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1271","1271",1,248,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1272","1272",1,248,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1273","1273",13,248,103.092132568359,91.1785049438477,91.1785079441,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1274","1274",16,248,145.874435424805,144.665222167969,144.66521543695,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1277","1277",6,249,45.9853401184082,35.7693099975586,35.7693093720652,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1278","1278",16,249,121.334335327148,111.744804382324,111.744807309355,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1279","1279",16,249,51.1513519287109,34.6722640991211,34.6722626152596,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1280","1280",11,249,73.6901397705078,71.5520858764648,71.5520840602661,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1282","1282",1,249,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1283","1283",15,249,120.70246887207,107.419548034668,107.419546265828,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1285","1285",6,249,12.8385162353516,12.3347053527832,12.3347053739999,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1286","1286",11,249,125.028945922852,49.7046318054199,49.7046305715607,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1287","1287",1,249,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1291","1291",15,250,116.956115722656,36.1187477111816,36.118748646381,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1292","1292",1,250,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1293","1293",14,251,82.5861053466797,55.1185340881348,55.1185328255207,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1295","1295",12,251,102.981262207031,20.818920135498,20.8189199148535,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1296","1296",1,251,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1298","1298",3,251,3.45569133758545,1.59996354579926,1.59996352042552,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1299","1299",14,251,115.177696228027,92.0524139404297,92.0524158755962,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1302","1302",1,252,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1303","1303",1,256,44.009220123291,43.8693504333496,0,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1304","1304",1,252,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1305","1305",3,252,1.66775810718536,0.568971395492554,0.568971379786012,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1308","1308",2,252,6.84137582778931,6.84137582778931,6.84137596362669,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1309","1309",1,253,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1310","1310",1,253,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1312","1312",5,254,41.9595985412598,39.9826164245605,39.9826176578831,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1314","1314",2,255,1.62432825565338,1.62432825565338,1.62432831398515,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1315","1315",6,255,22.6622066497803,11.0693264007568,11.069326293562,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1316","1316",2,255,15.6931161880493,15.6931161880493,15.6931160091955,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1317","1317",2,255,10.0575199127197,10.0575199127197,10.0575198822397,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1320","1320",6,256,50.8477478027344,47.6539764404297,47.6539752545533,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1321","1321",2,256,5.23083162307739,5.23083162307739,5.2308317981504,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1322","1322",1,256,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1323","1323",1,256,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1324","1324",2,256,11.835298538208,11.835298538208,11.8352986004327,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1325","1325",7,256,75.2172164916992,74.7177352905273,74.7177360311082,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1326","1326",1,256,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1327","1327",1,256,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1329","1329",1,257,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1330","1330",1,257,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1331","1331",6,257,55.6528358459473,50.3688850402832,50.3688869099415,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1332","1332",1,257,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1333","1333",3,257,31.521728515625,30.8957405090332,30.8957397414106,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1334","1334",4,257,6.02883815765381,5.99393320083618,5.99393300566713,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1336","1336",3,258,9.99207019805908,9.8950138092041,9.8950138644965,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1338","1338",3,258,8.84845066070557,8.74434757232666,8.74434768128274,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1339","1339",7,258,51.5788345336914,46.225040435791,46.2250409720441,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1340","1340",1,258,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1342","1342",2,258,2.58273220062256,2.58273220062256,2.58273213146686,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1343","1343",1,258,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1345","1345",1,259,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1347","1347",1,260,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1350","1350",4,261,11.7798728942871,0.690993845462799,0.690993846150659,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1352","1352",4,261,10.1787462234497,8.76608371734619,8.76608363564969,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1353","1353",4,261,6.1269702911377,6.12552309036255,6.12552331889353,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1354","1354",1,261,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1355","1355",2,261,9.27896499633789,9.27896499633789,9.27896516163245,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1357","1357",4,261,21.828296661377,20.1330146789551,20.1330155190984,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1358","1358",2,261,5.30450487136841,5.30450487136841,5.30450491386836,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1362","1362",2,261,6.50505638122559,6.50505638122559,6.50505647340109,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1363","1363",1,261,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1365","1365",3,262,17.6288566589355,17.3667297363281,17.3667303404609,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1366","1366",1,262,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1367","1367",1,262,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1369","1369",3,262,15.7895545959473,15.7653894424438,15.7653894250864,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1371","1371",1,262,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1372","1372",1,262,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1373","1373",3,262,9.05015087127686,9.00448322296143,9.00448288137045,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1375","1375",1,263,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1376","1376",2,263,14.1850452423096,14.1850452423096,14.1850451807838,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1378","1378",2,263,3.98106074333191,3.98106074333191,3.98106080762897,FALSE,TRUE,FALSE,TRUE
"cloneA","3","1379","1379",1,263,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1380","1380",1,263,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1382","1382",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1383","1383",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1385","1385",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1386","1386",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1387","1387",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1388","1388",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","1389","1389",1,264,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","3","3",4,1,30.822566986084,28.8766059875488,28.8766067544132,TRUE,FALSE,FALSE,TRUE
"cloneA","3","4","4",15,1,90.227668762207,20.595287322998,20.5952879862732,TRUE,FALSE,FALSE,TRUE
"cloneA","3","35","35",1,3,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","53","53",1,6,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","78","78",15,11,135.062240600586,106.362335205078,106.362331758329,FALSE,TRUE,FALSE,TRUE
"cloneA","3","79","79",2,11,5.11274480819702,5.11274480819702,5.11274504163165,FALSE,TRUE,FALSE,TRUE
"cloneA","3","84","84",1,12,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","87","87",1,13,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","89","89",1,13,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","105","105",31,15,308.229553222656,304.910614013672,304.910622940919,FALSE,TRUE,FALSE,TRUE
"cloneA","3","127","127",1,19,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","170","170",5,29,76.1267547607422,9.95546054840088,9.95546056790742,FALSE,TRUE,FALSE,TRUE
"cloneA","3","178","178",1,32,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","182","182",16,33,182.263931274414,171.637054443359,171.637058063211,FALSE,TRUE,FALSE,TRUE
"cloneA","3","188","188",1,34,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","200","200",6,40,85.2628326416016,81.9348754882813,81.9348736680552,FALSE,TRUE,FALSE,TRUE
"cloneA","3","216","216",1,43,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","221","221",1,44,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","236","236",1,47,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","243","243",29,49,278.745452880859,65.4026412963867,65.4026443801083,FALSE,TRUE,FALSE,TRUE
"cloneA","3","249","249",1,50,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","330","330",1,69,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","334","334",9,70,143.90673828125,126.963813781738,126.963811880613,FALSE,TRUE,FALSE,TRUE
"cloneA","3","338","338",7,70,28.4842700958252,7.51913928985596,7.51913911986017,FALSE,TRUE,FALSE,TRUE
"cloneA","3","339","339",1,70,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","350","350",1,91,46.2069625854492,12.9102907180786,0,FALSE,TRUE,FALSE,TRUE
"cloneA","3","351","351",1,72,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","358","358",1,73,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","371","371",7,76,20.2420597076416,1.66461181640625,1.66461179738382,FALSE,TRUE,FALSE,TRUE
"cloneA","3","378","378",1,77,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","389","389",85,80,590.829833984375,143.211868286133,143.211862241734,FALSE,TRUE,FALSE,TRUE
"cloneA","3","390","390",3,80,50.4766731262207,50.4334716796875,50.4334707302949,FALSE,TRUE,FALSE,TRUE
"cloneA","3","392","392",39,96,320.545776367188,127.095504760742,64.0082729025921,FALSE,TRUE,FALSE,TRUE
"cloneA","3","394","394",1,81,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","400","400",37,84,319.309234619141,198.706130981445,198.706135406743,FALSE,TRUE,FALSE,TRUE
"cloneA","3","414","414",1,87,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","416","416",1,87,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","424","424",1,89,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","433","433",2,91,0.507593154907227,0.507593154907227,0.50759316989254,FALSE,TRUE,FALSE,TRUE
"cloneA","3","455","455",8,95,27.8573150634766,17.5214157104492,17.5214165366353,FALSE,TRUE,FALSE,TRUE
"cloneA","3","458","458",1,96,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","471","471",1,99,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","472","472",46,99,333.519104003906,168.676834106445,168.676832239386,FALSE,TRUE,FALSE,TRUE
"cloneA","3","487","487",1,101,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","494","494",18,103,134.45556640625,95.2565536499023,95.2565503895366,FALSE,TRUE,FALSE,TRUE
"cloneA","3","502","502",1,104,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","514","514",1,106,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","520","520",3,107,15.7782115936279,9.83770942687988,9.83770919308251,FALSE,TRUE,FALSE,TRUE
"cloneA","3","522","522",110,108,663.253601074219,495.289184570313,495.289178165881,FALSE,TRUE,FALSE,TRUE
"cloneA","3","540","540",2,111,3.06809973716736,3.06809973716736,3.0680996908191,FALSE,TRUE,FALSE,TRUE
"cloneA","3","549","549",1,113,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","553","553",4,115,59.9435195922852,51.3411102294922,51.3411089088493,FALSE,TRUE,FALSE,TRUE
"cloneA","3","555","555",2,119,21.4222984313965,17.8667888641357,3.27010230634534,FALSE,TRUE,FALSE,TRUE
"cloneA","3","556","556",1,115,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","557","557",2,115,1.08724856376648,1.08724856376648,1.08724855450216,FALSE,TRUE,FALSE,TRUE
"cloneA","3","562","562",1,116,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","576","576",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","612","612",2,204,560.525695800781,9.85365200042725,1.36195535453562,FALSE,TRUE,FALSE,TRUE
"cloneA","3","613","613",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","621","621",2,129,1.48339343070984,1.48339343070984,1.48339342112782,FALSE,TRUE,FALSE,TRUE
"cloneA","3","626","626",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","637","637",7,133,59.3330497741699,57.7360496520996,57.7360506020863,FALSE,TRUE,FALSE,TRUE
"cloneA","3","655","655",1,137,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","666","666",3,139,28.4750499725342,28.4748992919922,28.4748995264122,FALSE,TRUE,FALSE,TRUE
"cloneA","3","670","670",1,139,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","688","688",41,143,479.601776123047,215.329635620117,215.329641880519,FALSE,TRUE,FALSE,TRUE
"cloneA","3","692","692",27,144,158.042556762695,21.6559619903564,21.6559617410746,FALSE,TRUE,FALSE,TRUE
"cloneA","3","705","705",1,146,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","714","714",1,148,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","716","716",17,149,199.117584228516,136.925659179688,136.925660983868,FALSE,TRUE,FALSE,TRUE
"cloneA","3","723","723",3,150,19.1948699951172,19.1117267608643,19.1117258241281,FALSE,TRUE,FALSE,TRUE
"cloneA","3","725","725",9,151,64.4404220581055,17.3540687561035,17.3540685178128,FALSE,TRUE,FALSE,TRUE
"cloneA","3","727","727",1,151,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","736","736",20,153,72.8943710327148,15.7530374526978,15.7530374157633,FALSE,TRUE,FALSE,TRUE
"cloneA","3","738","738",3,154,15.8040742874146,12.3723840713501,12.3723840700067,FALSE,TRUE,FALSE,TRUE
"cloneA","3","750","750",7,158,75.9742584228516,68.5893859863281,68.5893858494271,FALSE,TRUE,FALSE,TRUE
"cloneA","3","751","751",8,158,98.0355911254883,79.0993118286133,79.0993120838804,FALSE,TRUE,FALSE,TRUE
"cloneA","3","755","755",1,160,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","777","777",3,166,7.34729623794556,7.25226640701294,7.25226651132794,FALSE,TRUE,FALSE,TRUE
"cloneA","3","779","779",1,166,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","787","787",2,167,4.40622854232788,4.40622854232788,4.40622846449331,FALSE,TRUE,FALSE,TRUE
"cloneA","3","789","789",1,167,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","801","801",10,169,118.521331787109,24.7273941040039,24.7273941987942,FALSE,TRUE,FALSE,TRUE
"cloneA","3","806","806",39,170,357.049713134766,88.9087600708008,88.9087569033578,FALSE,TRUE,FALSE,TRUE
"cloneA","3","807","807",8,178,85.2825469970703,81.4422607421875,41.6785205455893,FALSE,TRUE,FALSE,TRUE
"cloneA","3","814","814",2,172,2.82658553123474,2.82658553123474,2.82658556801743,FALSE,TRUE,FALSE,TRUE
"cloneA","3","824","824",88,174,522.795166015625,322.156372070313,322.156386637884,FALSE,TRUE,FALSE,TRUE
"cloneA","3","839","839",1,185,48.9483642578125,46.5471305847168,0,FALSE,TRUE,FALSE,TRUE
"cloneA","3","841","841",8,177,78.5204544067383,76.9134826660156,76.9134815458813,FALSE,TRUE,FALSE,TRUE
"cloneA","3","847","847",1,178,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","849","849",6,178,56.1726417541504,39.1658897399902,39.1658885113227,FALSE,TRUE,FALSE,TRUE
"cloneA","3","850","850",2,178,14.0662307739258,14.0662307739258,14.0662303862986,FALSE,TRUE,FALSE,TRUE
"cloneA","3","851","851",77,179,445.437286376953,139.891128540039,139.891134681595,FALSE,TRUE,FALSE,TRUE
"cloneA","3","872","872",4,185,43.8926696777344,43.8497123718262,43.8497136081127,FALSE,TRUE,FALSE,TRUE
"cloneA","3","882","882",3,186,13.1281719207764,13.0703535079956,13.0703536572808,FALSE,TRUE,FALSE,TRUE
"cloneA","3","887","887",1,220,145.731796264648,133.437088012695,0,FALSE,TRUE,FALSE,TRUE
"cloneA","3","893","893",1,188,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","896","896",2,189,5.14581394195557,5.14581394195557,5.14581372127718,FALSE,TRUE,FALSE,TRUE
"cloneA","3","921","921",37,192,285.320434570313,126.440696716309,126.440699746167,FALSE,TRUE,FALSE,TRUE
"cloneA","3","923","923",9,192,150.972198486328,12.0896797180176,12.0896799560181,FALSE,TRUE,FALSE,TRUE
"cloneA","3","924","924",69,193,414.728820800781,172.291717529297,172.291710589353,FALSE,TRUE,FALSE,TRUE
"cloneA","3","926","926",3,193,32.7707824707031,29.9559574127197,29.9559573028136,FALSE,TRUE,FALSE,TRUE
"cloneA","3","936","936",1,195,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","940","940",20,196,166.699554443359,147.627059936523,147.627059708933,FALSE,TRUE,FALSE,TRUE
"cloneA","3","944","944",1,196,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneA","3","950","950",2,197,5.85785436630249,5.85785436630249,5.85785447355105,FALSE,TRUE,FALSE,TRUE
"cloneA","3","953","953",3,198,21.6353969573975,21.3182373046875,21.3182374696483,FALSE,TRUE,FALSE,TRUE
